nid,episode,text,sarcasm,audio_path
72_58,72,"Not that I've, you know, redeemed myself from the Mesopotamia video. It wasn't a bad video. I just, I could have been better for sure. When I watched it back, I'm like, okay, yeah, you know, it's a little weak, but it's fine. But I feel really good about what I was able to do in this one and what I'll be able to do in the next video. So stay tuned for that one. It's very exciting.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-72/ospod-episode-72_58.mp3
66_220,66,"No, no, no, that's absolutely correct. Uh, it's got big D and D energy, but, uh, yeah.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_220.mp3
55_337,55,"I think that this one, you know, it's touching on your old friend and mine. That's right. We're going back to the time heist, baby. This question comes from Pink Leo.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-55/ospod-episode-55_337.mp3
80_247,80,"This is actually feeding into another question that we have, so I'm going to go ahead and move us on to the next one. Oh, good, yeah. Sure. Uh, from Sivink Ukaya to Red, love the eclipse video, but something totally unrelated stood out to me. You look jacked. What's your workout routine?",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-80/ospod-episode-80_247.mp3
53_326,53,"Oh, yes.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-53/ospod-episode-53_326.mp3
60_73,60,"Uh, the convention hall was, like, right next to the Tribune Tower, and I was looking at it, and I was like, like, I've looked at this building many times before, but, like, god damn, and, like, a switch flipped in my head. I'm like, I gotta, I gotta talk about this, because, like, I looked online, there's, like, a couple little two-minute videos of, like, oh, there's a Tribune Tower, it's in, like, no, someone needs to be gushing about this building, which, holy shit. Every year, Chicago runs, like, a what's the most beautiful building in the city, and this 200, or, sorry, this, this, um, this 1922 hundred-year-old building",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-60/ospod-episode-60_73.mp3
79_21,79,cool. cool. cool.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_21.mp3
56_114,56,"and, and titans walking the earth, and it's all mythological.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-56/ospod-episode-56_114.mp3
69_145,69,"Yeah, it was four thousand something dollars, I think. Yeah. Which was really awesome. So thanks to everyone who donated for that.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-69/ospod-episode-69_145.mp3
72_122,72,"I, uh, will say on that subject, if you can't get enough Gilgamesh and Bull, uh, we have.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-72/ospod-episode-72_122.mp3
54_154,54,"Dan Schneider, who is another funhouse couture that I, that I work with, who is, uh, awesome. He is doing a more, uh, fantasy themed show. Um, it is, uh, like.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_154.mp3
55_33,55,"So that was a, that was a fun one. And I'll be honest, it outperformed, uh, all of my wildest dreams for this thing, because I, I've said before that, uh, I've observed that if I do a video about a subject that most people know about, that's like a household name, you know, like,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-55/ospod-episode-55_33.mp3
68_243,68,"Uh, yeah, okay, yeah.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_243.mp3
71_283,71,"Oh my god, I need that banner on my desk. It's tiny little feet are just doing kickflick trips and then it just translates into human scale. Yeah, exactly.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_283.mp3
79_12,79,"Mm-hmm. But that's okay, because we, uh.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_12.mp3
54_420,54,"Oh, thank you.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_420.mp3
74_210,74,"Yeah, I've just, I've been getting back into watching all the Ribonator dice making videos. I can feel it slowly infiltrating my brain. It's like, I know, I know it's so complicated. It has a lot of equipment involved to do it right. Resin is highly toxic. Uh, which is why I'm taking the baby step of figuring out how to make candy dice first. Nice. Yeah.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_210.mp3
57_109,57,"Because yeah, we've, we've got a crazy cool lineup. I'm so happy about all the guests agreed to and.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_109.mp3
62_290,62,"Things that, that might not be universal experience. That might be my mom again. But like, you know what I mean. So, so you don't have to be photorealistic every time. If you get a general feel for like, what's the rough topology of clothing in this culture?",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-62/ospod-episode-62_290.mp3
59_28,59,"You'll wait in suspense, uh, for that one. But yeah, I had, um, a video that was red. This was your idea, I think.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-59/ospod-episode-59_28.mp3
69_74,69,"Thank you, thank you, yeah. I can see the expression kind of ripple.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-69/ospod-episode-69_74.mp3
54_412,54,"A boat that folds up, yeah, uh, 12 inches long, six inches wide and six inches deep. That's eminently manageable. It weighs four pounds.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_412.mp3
72_275,72,"I, this is, there's so many good answers and I can think of exactly none of them. Um.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-72/ospod-episode-72_275.mp3
71_252,71,"Oh yeah. I'll also sometimes when you've, uh, when you've been on the channel account, I'll spot like one hour Zelda study mix. And I'm like, ah, blue's been here.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_252.mp3
72_184,72,"I'll, I'll never not refer to him as anything other than the great. And there was one point, um, in an, an upcoming video where I mentioned him. And when I wrote it, I like, I was focusing on another part of the sentence. So I instinctively wrote like Alexander the great. I didn't be like, wait, no, wrong, delete, get out of here.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-72/ospod-episode-72_184.mp3
72_72,72,"You know, I, I love talking about that whole Pleiades myth thing, because as soon as that new story dropped a few years ago, I was like, Oh my God, this is going to rewire my brain. Uh, and I, I love that concept, but there are other explanations that could be true. Um, and, uh,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-72/ospod-episode-72_72.mp3
59_300,59,Hasn't it? She's so fucking cute right now. You guys better be jealous of me.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-59/ospod-episode-59_300.mp3
56_110,56,"Those are ancient myths from ancient Greece. But in ancient Greece, those were ancient myths from",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-56/ospod-episode-56_110.mp3
75_207,75,"You know how like all animation nowadays that's like, like broad appeal is like one of three animation styles is like you're basically operating on like your family guy style, your Rick and Morty style, or you're like, um, like Adventure Time Steven Universe kind of like art style.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-75/ospod-episode-75_207.mp3
74_105,74,Because the overall deterioration of the quality of the MCU. I've heard that it's really good.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_105.mp3
53_184,53,"No, no, it's like, well, we've got a bucket. And so, so anyway, um, it was.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-53/ospod-episode-53_184.mp3
60_117,60,"But, uh, I did want to mention a couple comments that I got were like, what do you mean accusing the Tribune Tower of imperialism? Those, those, the stones on it weren't stolen. It's like,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-60/ospod-episode-60_117.mp3
68_283,68,"I think I've seen that one. And, uh, the fucking Tales from Earth scene movie that's actually just bad. Like, it's, I don't know.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-68/ospod-episode-68_283.mp3
60_7,60,"Boy, am I, was that an accidental segue? Cause I did not plan that.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-60/ospod-episode-60_7.mp3
64_46,64,"Yes. Marlon Brando production of. The Marlon Brando Caesar, yeah.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_46.mp3
64_307,64,"Yeah, yeah, yeah.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_307.mp3
60_169,60,I really do want to see it. I didn't realize it came out. I must have missed it.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-60/ospod-episode-60_169.mp3
56_143,56,"Totally valid. Those will be in stock, um, on sale.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-56/ospod-episode-56_143.mp3
57_273,57,"And I have, uh, I have tried and failed to learn ASL. Uh, I believe in preschool I actually had a teacher that, uh, taught us some of it. And then I think someone, uh, mixed up which class I was in because they pushed me on stage with another class that was doing a performance of a song, singing it and with ASL, and I didn't know what the hell I was supposed to do. So that's right. I literally lived a nightmare, but I was so young, I barely understood it. Uh, so that's why I'm not good at ASL.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_273.mp3
64_144,64,"That, that's like, that's like a subsection of academia, but there's a ton of people in academia from all walks of life. And like, the idea that, oh, an academic said this, therefore you can't trust it. That's just how conspiracy theorists get you. The idea is like, look, if this makes a modicum of logical sense, that's how you know they're trying to manipulate you.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_144.mp3
57_17,57,Yikes. Oh my god.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-57/ospod-episode-57_17.mp3
65_121,65,and then it all fell apart anyway.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-65/ospod-episode-65_121.mp3
66_360,66,"Sandpipery dudes at the beach, you like run up to the water, like, do, do, do, do, do, do, do, do. Then they go, po, po, po, po, po, po, po, po. And then the waves come in and they're like, do, do, do, do, do away. I think they're so great. They never get wet. Oh, man.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_360.mp3
77_217,77,"What are you doing? Yeah, um, because it is.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_217.mp3
67_9,67,And the only thing that the TSA kept flagging was the cocoa mix because it was a metal canister full of powder. So.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-67/ospod-episode-67_9.mp3
53_169,53,"Why, why are you limiting yourself like that? Whatever. Anyway, I'm preaching to the choir here. I'm sorry. You guys need to be convinced that people should be studying history.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-53/ospod-episode-53_169.mp3
64_142,64,"In a way that makes sense. Um, so, very fascinating stuff. Great, worth a watch.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_142.mp3
55_212,55,"And there's the, uh, Castlevania one where Simon Belmont, uh, rips the head off the mummy and uses it to rappel down the castle and it cuts back to the inside of the mummy's body. It's just, it's just spinning and flopping against the floor because it, yeah. So, uh, yes, we love Terminal Montage. Everyone should watch the video.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-55/ospod-episode-55_212.mp3
56_257,56,"Yeah, I, having had a little more experience with the more like, you know, first draft, second draft, third draft, final draft, hope it's good, and then maybe try to publish, um,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-56/ospod-episode-56_257.mp3
55_146,55,"Yeah, Kermit, the, the source of Kermit. Um, so just, it's a great time. And for, uh, the Halloween special, Indigo DM'd a Call of Cthulhu one-shot that we all played, uh, that just went out, like yesterday. Uh, is the video gonna be up?",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-55/ospod-episode-55_146.mp3
